0.00.000.794 I srv  llama_server: initializing ...
0.00.015.881 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.016.895 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.020.232 I srv    load_model: loading model '/opt/hf-cache/hub/models--ggml-org--Qwen2.5-VL-3B-Instruct-GGUF/snapshots/5037fcf163dd95d1e41d1974465f0898ed108ca2/Qwen2.5-VL-3B-Instruct-Q8_0.gguf'
0.01.121.079 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.03.682.257 I cmn          init: llama threadpool init, n_threads = 12
0.03.763.259 W load_hparams: Qwen-VL models require at minimum 1024 image tokens to function correctly on grounding tasks
0.03.763.267 W load_hparams: if you encounter problems with accuracy, try adding --image-min-tokens 1024
0.03.763.268 W load_hparams: more info: https://github.com/ggml-org/llama.cpp/issues/16842

0.04.989.773 I srv    load_model: loaded multimodal model, '/opt/hf-cache/hub/models--ggml-org--Qwen2.5-VL-3B-Instruct-GGUF/snapshots/5037fcf163dd95d1e41d1974465f0898ed108ca2/mmproj-Qwen2.5-VL-3B-Instruct-f16.gguf'
0.05.023.472 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 4096, kv_unified = 'false'
0.05.023.617 W srv          init: --cache-idle-slots requires --cache-ram, disabling
0.05.029.282 I srv  llama_server: model loaded
0.05.029.294 I srv  llama_server: listening on http://127.0.0.1:8090
0.29.090.481 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
16.43.617.033 I slot print_timing: id  0 | task 1336 |        eval time =      28.27 ms /     2 tokens (   28.27 ms per token,    35.37 tokens per second)
16.43.617.034 I slot print_timing: id  0 | task 1336 |       total time =    2407.98 ms /  1248 tokens
16.43.617.036 I slot print_timing: id  0 | task 1336 |    graphs reused =          1
16.43.617.074 I slot      release: id  0 | task 1336 | stop processing: n_tokens = 1247, truncated = 0
16.43.847.972 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.979 (> 0.100 thold), f_keep = 0.979
16.43.848.096 I slot launch_slot_: id  0 | task 1340 | processing task, is_child = 0
16.46.259.900 I slot print_timing: id  0 | task 1340 | prompt eval time =    2383.49 ms /  1247 tokens (    1.91 ms per token,   523.18 tokens per second)
16.46.259.906 I slot print_timing: id  0 | task 1340 |        eval time =      28.27 ms /     2 tokens (   28.27 ms per token,    35.38 tokens per second)
16.46.259.907 I slot print_timing: id  0 | task 1340 |       total time =    2411.76 ms /  1249 tokens
16.46.259.909 I slot print_timing: id  0 | task 1340 |    graphs reused =          1
16.46.259.945 I slot      release: id  0 | task 1340 | stop processing: n_tokens = 1248, truncated = 0
16.46.877.657 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978049886625
16.46.877.783 I slot launch_slot_: id  0 | task 1344 | processing task, is_child = 0
16.50.457.419 I slot print_timing: id  0 | task 1344 | prompt eval time =    3551.28 ms /  1625 tokens (    2.19 ms per token,   457.58 tokens per second)
16.50.457.426 I slot print_timing: id  0 | task 1344 |        eval time =      28.31 ms /     2 tokens (   28.31 ms per token,    35.33 tokens per second)
16.50.457.427 I slot print_timing: id  0 | task 1344 |       total time =    3579.59 ms /  1627 tokens
16.50.457.428 I slot print_timing: id  0 | task 1344 |    graphs reused =          1
16.50.457.461 I slot      release: id  0 | task 1344 | stop processing: n_tokens = 1626, truncated = 0
16.51.074.130 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 0.989
16.51.074.253 I slot launch_slot_: id  0 | task 1348 | processing task, is_child = 0
16.54.658.296 I slot print_timing: id  0 | task 1348 | prompt eval time =    3555.65 ms /  1625 tokens (    2.19 ms per token,   457.02 tokens per second)
16.54.658.305 I slot print_timing: id  0 | task 1348 |        eval time =      28.34 ms /     2 tokens (   28.34 ms per token,    35.29 tokens per second)
16.54.658.306 I slot print_timing: id  0 | task 1348 |       total time =    3583.99 ms /  1627 tokens
16.54.658.308 I slot print_timing: id  0 | task 1348 |    graphs reused =          1
16.54.658.345 I slot      release: id  0 | task 1348 | stop processing: n_tokens = 1626, truncated = 0
16.55.163.366 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978058285024
16.55.163.487 I slot launch_slot_: id  0 | task 1352 | processing task, is_child = 0
16.57.474.557 I slot print_timing: id  0 | task 1352 | prompt eval time =    2282.76 ms /  1203 tokens (    1.90 ms per token,   526.99 tokens per second)
16.57.474.566 I slot print_timing: id  0 | task 1352 |        eval time =      28.25 ms /     2 tokens (   28.25 ms per token,    35.39 tokens per second)
16.57.474.567 I slot print_timing: id  0 | task 1352 |       total time =    2311.02 ms /  1205 tokens
16.57.474.569 I slot print_timing: id  0 | task 1352 |    graphs reused =          1
16.57.474.606 I slot      release: id  0 | task 1352 | stop processing: n_tokens = 1204, truncated = 0
16.57.979.520 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.979 (> 0.100 thold), f_keep = 0.981
16.57.979.639 I slot launch_slot_: id  0 | task 1356 | processing task, is_child = 0
17.00.301.536 I slot print_timing: id  0 | task 1356 | prompt eval time =    2293.57 ms /  1206 tokens (    1.90 ms per token,   525.82 tokens per second)
17.00.301.543 I slot print_timing: id  0 | task 1356 |        eval time =      28.27 ms /     2 tokens (   28.27 ms per token,    35.37 tokens per second)
17.00.301.544 I slot print_timing: id  0 | task 1356 |       total time =    2321.84 ms /  1208 tokens
17.00.301.546 I slot print_timing: id  0 | task 1356 |    graphs reused =          1
17.00.301.585 I slot      release: id  0 | task 1356 | stop processing: n_tokens = 1207, truncated = 0
17.00.935.894 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978063928264
17.00.936.014 I slot launch_slot_: id  0 | task 1360 | processing task, is_child = 0
17.03.689.108 I slot print_timing: id  0 | task 1360 | prompt eval time =    2724.60 ms /  1641 tokens (    1.66 ms per token,   602.29 tokens per second)
17.03.689.115 I slot print_timing: id  0 | task 1360 |        eval time =      28.44 ms /     2 tokens (   28.44 ms per token,    35.16 tokens per second)
17.03.689.116 I slot print_timing: id  0 | task 1360 |       total time =    2753.04 ms /  1643 tokens
17.03.689.118 I slot print_timing: id  0 | task 1360 |    graphs reused =          1
17.03.689.159 I slot      release: id  0 | task 1360 | stop processing: n_tokens = 1642, truncated = 0
17.04.323.505 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.989 (> 0.100 thold), f_keep = 0.989
17.04.323.618 I slot launch_slot_: id  0 | task 1364 | processing task, is_child = 0
17.07.083.168 I slot print_timing: id  0 | task 1364 | prompt eval time =    2731.13 ms /  1642 tokens (    1.66 ms per token,   601.22 tokens per second)
17.07.083.177 I slot print_timing: id  0 | task 1364 |        eval time =      28.37 ms /     2 tokens (   28.37 ms per token,    35.24 tokens per second)
17.07.083.178 I slot print_timing: id  0 | task 1364 |       total time =    2759.50 ms /  1644 tokens
17.07.083.180 I slot print_timing: id  0 | task 1364 |    graphs reused =          1
17.07.083.216 I slot      release: id  0 | task 1364 | stop processing: n_tokens = 1643, truncated = 0
17.07.579.787 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978070709896
17.07.579.907 I slot launch_slot_: id  0 | task 1368 | processing task, is_child = 0
17.10.828.149 I slot print_timing: id  0 | task 1368 | prompt eval time =    3219.82 ms /  1520 tokens (    2.12 ms per token,   472.08 tokens per second)
17.10.828.157 I slot print_timing: id  0 | task 1368 |        eval time =      28.38 ms /     2 tokens (   28.38 ms per token,    35.24 tokens per second)
17.10.828.158 I slot print_timing: id  0 | task 1368 |       total time =    3248.19 ms /  1522 tokens
17.10.828.160 I slot print_timing: id  0 | task 1368 |    graphs reused =          1
17.10.828.199 I slot      release: id  0 | task 1368 | stop processing: n_tokens = 1521, truncated = 0
17.11.325.255 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.984 (> 0.100 thold), f_keep = 0.984
17.11.325.391 I slot launch_slot_: id  0 | task 1372 | processing task, is_child = 0
17.14.588.818 I slot print_timing: id  0 | task 1372 | prompt eval time =    3234.99 ms /  1522 tokens (    2.13 ms per token,   470.48 tokens per second)
17.14.588.825 I slot print_timing: id  0 | task 1372 |        eval time =      28.39 ms /     2 tokens (   28.39 ms per token,    35.22 tokens per second)
17.14.588.826 I slot print_timing: id  0 | task 1372 |       total time =    3263.37 ms /  1524 tokens
17.14.588.828 I slot print_timing: id  0 | task 1372 |    graphs reused =          1
17.14.588.866 I slot      release: id  0 | task 1372 | stop processing: n_tokens = 1523, truncated = 0
17.15.154.131 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978078215546
17.15.154.255 I slot launch_slot_: id  0 | task 1376 | processing task, is_child = 0
17.18.329.349 I slot print_timing: id  0 | task 1376 | prompt eval time =    3146.39 ms /  1503 tokens (    2.09 ms per token,   477.69 tokens per second)
17.18.329.356 I slot print_timing: id  0 | task 1376 |        eval time =      28.63 ms /     2 tokens (   28.63 ms per token,    34.92 tokens per second)
17.18.329.357 I slot print_timing: id  0 | task 1376 |       total time =    3175.03 ms /  1505 tokens
17.18.329.359 I slot print_timing: id  0 | task 1376 |    graphs reused =          1
17.18.329.396 I slot      release: id  0 | task 1376 | stop processing: n_tokens = 1504, truncated = 0
17.18.894.199 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.983 (> 0.100 thold), f_keep = 0.986
17.18.894.323 I slot launch_slot_: id  0 | task 1380 | processing task, is_child = 0
17.22.083.753 I slot print_timing: id  0 | task 1380 | prompt eval time =    3160.93 ms /  1508 tokens (    2.10 ms per token,   477.07 tokens per second)
17.22.083.762 I slot print_timing: id  0 | task 1380 |        eval time =      28.45 ms /     2 tokens (   28.45 ms per token,    35.15 tokens per second)
17.22.083.763 I slot print_timing: id  0 | task 1380 |       total time =    3189.38 ms /  1510 tokens
17.22.083.765 I slot print_timing: id  0 | task 1380 |    graphs reused =          1
17.22.083.803 I slot      release: id  0 | task 1380 | stop processing: n_tokens = 1509, truncated = 0
17.22.705.587 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978085710483
17.22.705.704 I slot launch_slot_: id  0 | task 1384 | processing task, is_child = 0
17.26.427.062 I slot print_timing: id  0 | task 1384 | prompt eval time =    3692.94 ms /  1662 tokens (    2.22 ms per token,   450.05 tokens per second)
17.26.427.069 I slot print_timing: id  0 | task 1384 |        eval time =      28.37 ms /     2 tokens (   28.37 ms per token,    35.25 tokens per second)
17.26.427.070 I slot print_timing: id  0 | task 1384 |       total time =    3721.31 ms /  1664 tokens
17.26.427.072 I slot print_timing: id  0 | task 1384 |    graphs reused =          1
17.26.427.109 I slot      release: id  0 | task 1384 | stop processing: n_tokens = 1663, truncated = 0
17.27.046.753 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.989 (> 0.100 thold), f_keep = 0.989
17.27.046.876 I slot launch_slot_: id  0 | task 1388 | processing task, is_child = 0
17.30.783.295 I slot print_timing: id  0 | task 1388 | prompt eval time =    3708.02 ms /  1662 tokens (    2.23 ms per token,   448.22 tokens per second)
17.30.783.302 I slot print_timing: id  0 | task 1388 |        eval time =      28.35 ms /     2 tokens (   28.35 ms per token,    35.27 tokens per second)
17.30.783.303 I slot print_timing: id  0 | task 1388 |       total time =    3736.37 ms /  1664 tokens
17.30.783.305 I slot print_timing: id  0 | task 1388 |    graphs reused =          1
17.30.783.341 I slot      release: id  0 | task 1388 | stop processing: n_tokens = 1663, truncated = 0
17.31.084.918 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978094410020
17.31.085.044 I slot launch_slot_: id  0 | task 1392 | processing task, is_child = 0
17.32.474.259 I slot print_timing: id  0 | task 1392 | prompt eval time =    1360.93 ms /   821 tokens (    1.66 ms per token,   603.26 tokens per second)
17.32.474.266 I slot print_timing: id  0 | task 1392 |        eval time =      28.23 ms /     2 tokens (   28.23 ms per token,    35.43 tokens per second)
17.32.474.267 I slot print_timing: id  0 | task 1392 |       total time =    1389.16 ms /   823 tokens
17.32.474.269 I slot print_timing: id  0 | task 1392 |    graphs reused =          1
17.32.474.305 I slot      release: id  0 | task 1392 | stop processing: n_tokens = 822, truncated = 0
17.32.775.843 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.979 (> 0.100 thold), f_keep = 0.978
17.32.775.967 I slot launch_slot_: id  0 | task 1396 | processing task, is_child = 0
17.34.169.651 I slot print_timing: id  0 | task 1396 | prompt eval time =    1365.31 ms /   821 tokens (    1.66 ms per token,   601.33 tokens per second)
17.34.169.658 I slot print_timing: id  0 | task 1396 |        eval time =      28.32 ms /     2 tokens (   28.32 ms per token,    35.31 tokens per second)
17.34.169.659 I slot print_timing: id  0 | task 1396 |       total time =    1393.63 ms /   823 tokens
17.34.169.661 I slot print_timing: id  0 | task 1396 |    graphs reused =          1
17.34.169.697 I slot      release: id  0 | task 1396 | stop processing: n_tokens = 822, truncated = 0
17.34.841.695 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978097796377
17.34.841.815 I slot launch_slot_: id  0 | task 1400 | processing task, is_child = 0
17.38.841.933 I slot print_timing: id  0 | task 1400 | prompt eval time =    3971.70 ms /  1745 tokens (    2.28 ms per token,   439.36 tokens per second)
17.38.841.940 I slot print_timing: id  0 | task 1400 |        eval time =      28.37 ms /     2 tokens (   28.37 ms per token,    35.25 tokens per second)
17.38.841.941 I slot print_timing: id  0 | task 1400 |       total time =    4000.07 ms /  1747 tokens
17.38.841.943 I slot print_timing: id  0 | task 1400 |    graphs reused =          1
17.38.841.978 I slot      release: id  0 | task 1400 | stop processing: n_tokens = 1746, truncated = 0
17.39.510.988 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.987 (> 0.100 thold), f_keep = 0.987
17.39.511.108 I slot launch_slot_: id  0 | task 1404 | processing task, is_child = 0
17.43.525.342 I slot print_timing: id  0 | task 1404 | prompt eval time =    3985.70 ms /  1746 tokens (    2.28 ms per token,   438.07 tokens per second)
17.43.525.350 I slot print_timing: id  0 | task 1404 |        eval time =      28.46 ms /     2 tokens (   28.46 ms per token,    35.13 tokens per second)
17.43.525.351 I slot print_timing: id  0 | task 1404 |       total time =    4014.16 ms /  1748 tokens
17.43.525.353 I slot print_timing: id  0 | task 1404 |    graphs reused =          1
17.43.525.393 I slot      release: id  0 | task 1404 | stop processing: n_tokens = 1747, truncated = 0
17.43.955.976 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978107152073
17.43.956.099 I slot launch_slot_: id  0 | task 1408 | processing task, is_child = 0
17.46.186.518 I slot print_timing: id  0 | task 1408 | prompt eval time =    2202.02 ms /  1178 tokens (    1.87 ms per token,   534.96 tokens per second)
17.46.186.525 I slot print_timing: id  0 | task 1408 |        eval time =      28.34 ms /     2 tokens (   28.34 ms per token,    35.29 tokens per second)
17.46.186.526 I slot print_timing: id  0 | task 1408 |       total time =    2230.36 ms /  1180 tokens
17.46.186.528 I slot print_timing: id  0 | task 1408 |    graphs reused =          1
17.46.186.562 I slot      release: id  0 | task 1408 | stop processing: n_tokens = 1179, truncated = 0
17.46.617.059 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.980 (> 0.100 thold), f_keep = 0.980
17.46.617.177 I slot launch_slot_: id  0 | task 1412 | processing task, is_child = 0
17.48.857.089 I slot print_timing: id  0 | task 1412 | prompt eval time =    2211.58 ms /  1179 tokens (    1.88 ms per token,   533.10 tokens per second)
17.48.857.096 I slot print_timing: id  0 | task 1412 |        eval time =      28.28 ms /     2 tokens (   28.28 ms per token,    35.37 tokens per second)
17.48.857.097 I slot print_timing: id  0 | task 1412 |       total time =    2239.86 ms /  1181 tokens
17.48.857.099 I slot print_timing: id  0 | task 1412 |    graphs reused =          1
17.48.857.140 I slot      release: id  0 | task 1412 | stop processing: n_tokens = 1180, truncated = 0
17.49.382.312 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978112483820
17.49.382.432 I slot launch_slot_: id  0 | task 1416 | processing task, is_child = 0
17.51.695.317 I slot print_timing: id  0 | task 1416 | prompt eval time =    2284.51 ms /  1197 tokens (    1.91 ms per token,   523.96 tokens per second)
17.51.695.324 I slot print_timing: id  0 | task 1416 |        eval time =      28.33 ms /     2 tokens (   28.33 ms per token,    35.30 tokens per second)
17.51.695.326 I slot print_timing: id  0 | task 1416 |       total time =    2312.84 ms /  1199 tokens
17.51.695.327 I slot print_timing: id  0 | task 1416 |    graphs reused =          1
17.51.695.364 I slot      release: id  0 | task 1416 | stop processing: n_tokens = 1198, truncated = 0
17.52.219.917 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.986 (> 0.100 thold), f_keep = 0.985
17.52.220.041 I slot launch_slot_: id  0 | task 1420 | processing task, is_child = 0
17.54.545.010 I slot print_timing: id  0 | task 1420 | prompt eval time =    2296.57 ms /  1197 tokens (    1.92 ms per token,   521.21 tokens per second)
17.54.545.017 I slot print_timing: id  0 | task 1420 |        eval time =      28.35 ms /     2 tokens (   28.35 ms per token,    35.28 tokens per second)
17.54.545.018 I slot print_timing: id  0 | task 1420 |       total time =    2324.91 ms /  1199 tokens
17.54.545.020 I slot print_timing: id  0 | task 1420 |    graphs reused =          1
17.54.545.054 I slot      release: id  0 | task 1420 | stop processing: n_tokens = 1198, truncated = 0
17.54.823.041 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978118171733
17.54.823.166 I slot launch_slot_: id  0 | task 1424 | processing task, is_child = 0
17.56.139.183 I slot print_timing: id  0 | task 1424 | prompt eval time =    1287.81 ms /   788 tokens (    1.63 ms per token,   611.89 tokens per second)
17.56.139.190 I slot print_timing: id  0 | task 1424 |        eval time =      28.16 ms /     2 tokens (   28.16 ms per token,    35.52 tokens per second)
17.56.139.191 I slot print_timing: id  0 | task 1424 |       total time =    1315.96 ms /   790 tokens
17.56.139.193 I slot print_timing: id  0 | task 1424 |    graphs reused =          1
17.56.139.228 I slot      release: id  0 | task 1424 | stop processing: n_tokens = 789, truncated = 0
17.56.416.593 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.975 (> 0.100 thold), f_keep = 0.977
17.56.416.715 I slot launch_slot_: id  0 | task 1428 | processing task, is_child = 0
17.57.736.749 I slot print_timing: id  0 | task 1428 | prompt eval time =    1291.44 ms /   791 tokens (    1.63 ms per token,   612.49 tokens per second)
17.57.736.757 I slot print_timing: id  0 | task 1428 |        eval time =      28.54 ms /     2 tokens (   28.54 ms per token,    35.04 tokens per second)
17.57.736.758 I slot print_timing: id  0 | task 1428 |       total time =    1319.98 ms /   793 tokens
17.57.736.759 I slot print_timing: id  0 | task 1428 |    graphs reused =          1
17.57.736.793 I slot      release: id  0 | task 1428 | stop processing: n_tokens = 792, truncated = 0
17.58.274.333 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978121363473
17.58.274.459 I slot launch_slot_: id  0 | task 1432 | processing task, is_child = 0
18.00.984.331 I slot print_timing: id  0 | task 1432 | prompt eval time =    2681.48 ms /  1343 tokens (    2.00 ms per token,   500.84 tokens per second)
18.00.984.338 I slot print_timing: id  0 | task 1432 |        eval time =      28.34 ms /     2 tokens (   28.34 ms per token,    35.29 tokens per second)
18.00.984.339 I slot print_timing: id  0 | task 1432 |       total time =    2709.82 ms /  1345 tokens
18.00.984.341 I slot print_timing: id  0 | task 1432 |    graphs reused =          1
18.00.984.375 I slot      release: id  0 | task 1432 | stop processing: n_tokens = 1344, truncated = 0
18.01.522.715 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.987 (> 0.100 thold), f_keep = 0.987
18.01.522.835 I slot launch_slot_: id  0 | task 1436 | processing task, is_child = 0
18.04.244.029 I slot print_timing: id  0 | task 1436 | prompt eval time =    2692.87 ms /  1344 tokens (    2.00 ms per token,   499.10 tokens per second)
18.04.244.038 I slot print_timing: id  0 | task 1436 |        eval time =      28.27 ms /     2 tokens (   28.27 ms per token,    35.37 tokens per second)
18.04.244.039 I slot print_timing: id  0 | task 1436 |       total time =    2721.14 ms /  1346 tokens
18.04.244.042 I slot print_timing: id  0 | task 1436 |    graphs reused =          1
18.04.244.075 I slot      release: id  0 | task 1436 | stop processing: n_tokens = 1345, truncated = 0
18.04.708.300 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978127870755
18.04.708.421 I slot launch_slot_: id  0 | task 1440 | processing task, is_child = 0
18.07.434.078 I slot print_timing: id  0 | task 1440 | prompt eval time =    2696.99 ms /  1355 tokens (    1.99 ms per token,   502.41 tokens per second)
18.07.434.085 I slot print_timing: id  0 | task 1440 |        eval time =      28.61 ms /     2 tokens (   28.61 ms per token,    34.96 tokens per second)
18.07.434.086 I slot print_timing: id  0 | task 1440 |       total time =    2725.59 ms /  1357 tokens
18.07.434.089 I slot print_timing: id  0 | task 1440 |    graphs reused =          1
18.07.434.123 I slot      release: id  0 | task 1440 | stop processing: n_tokens = 1356, truncated = 0
18.07.899.300 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.982 (> 0.100 thold), f_keep = 0.983
18.07.899.420 I slot launch_slot_: id  0 | task 1444 | processing task, is_child = 0
18.10.628.724 I slot print_timing: id  0 | task 1444 | prompt eval time =    2700.80 ms /  1357 tokens (    1.99 ms per token,   502.44 tokens per second)
18.10.628.733 I slot print_timing: id  0 | task 1444 |        eval time =      28.46 ms /     2 tokens (   28.46 ms per token,    35.14 tokens per second)
18.10.628.734 I slot print_timing: id  0 | task 1444 |       total time =    2729.26 ms /  1359 tokens
18.10.628.736 I slot print_timing: id  0 | task 1444 |    graphs reused =          1
18.10.628.770 I slot      release: id  0 | task 1444 | stop processing: n_tokens = 1358, truncated = 0
18.10.856.968 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978134255449
18.10.857.089 I slot launch_slot_: id  0 | task 1448 | processing task, is_child = 0
18.12.392.463 I slot print_timing: id  0 | task 1448 | prompt eval time =    1506.86 ms /   891 tokens (    1.69 ms per token,   591.30 tokens per second)
18.12.392.473 I slot print_timing: id  0 | task 1448 |        eval time =      28.46 ms /     2 tokens (   28.46 ms per token,    35.14 tokens per second)
18.12.392.474 I slot print_timing: id  0 | task 1448 |       total time =    1535.32 ms /   893 tokens
18.12.392.476 I slot print_timing: id  0 | task 1448 |    graphs reused =          1
18.12.392.511 I slot      release: id  0 | task 1448 | stop processing: n_tokens = 892, truncated = 0
18.12.620.793 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.981 (> 0.100 thold), f_keep = 0.980
18.12.620.920 I slot launch_slot_: id  0 | task 1452 | processing task, is_child = 0
18.14.158.807 I slot print_timing: id  0 | task 1452 | prompt eval time =    1509.61 ms /   891 tokens (    1.69 ms per token,   590.22 tokens per second)
18.14.158.815 I slot print_timing: id  0 | task 1452 |        eval time =      28.23 ms /     2 tokens (   28.23 ms per token,    35.43 tokens per second)
18.14.158.816 I slot print_timing: id  0 | task 1452 |       total time =    1537.84 ms /   893 tokens
18.14.158.818 I slot print_timing: id  0 | task 1452 |    graphs reused =          1
18.14.158.854 I slot      release: id  0 | task 1452 | stop processing: n_tokens = 892, truncated = 0
18.14.446.067 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978137785534
18.14.446.187 I slot launch_slot_: id  0 | task 1456 | processing task, is_child = 0
18.15.652.001 I slot print_timing: id  0 | task 1456 | prompt eval time =    1177.64 ms /   738 tokens (    1.60 ms per token,   626.68 tokens per second)
18.15.652.008 I slot print_timing: id  0 | task 1456 |        eval time =      28.13 ms /     2 tokens (   28.13 ms per token,    35.55 tokens per second)
18.15.652.009 I slot print_timing: id  0 | task 1456 |       total time =    1205.76 ms /   740 tokens
18.15.652.011 I slot print_timing: id  0 | task 1456 |    graphs reused =          1
18.15.652.046 I slot      release: id  0 | task 1456 | stop processing: n_tokens = 739, truncated = 0
18.15.939.314 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.970 (> 0.100 thold), f_keep = 0.970
18.15.939.437 I slot launch_slot_: id  0 | task 1460 | processing task, is_child = 0
18.17.146.262 I slot print_timing: id  0 | task 1460 | prompt eval time =    1178.34 ms /   739 tokens (    1.59 ms per token,   627.15 tokens per second)
18.17.146.270 I slot print_timing: id  0 | task 1460 |        eval time =      28.43 ms /     2 tokens (   28.43 ms per token,    35.17 tokens per second)
18.17.146.271 I slot print_timing: id  0 | task 1460 |       total time =    1206.77 ms /   741 tokens
18.17.146.273 I slot print_timing: id  0 | task 1460 |    graphs reused =          1
18.17.146.309 I slot      release: id  0 | task 1460 | stop processing: n_tokens = 740, truncated = 0
18.17.393.861 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978140772989
18.17.393.983 I slot launch_slot_: id  0 | task 1464 | processing task, is_child = 0
18.18.526.521 I slot print_timing: id  0 | task 1464 | prompt eval time =    1104.03 ms /   696 tokens (    1.59 ms per token,   630.42 tokens per second)
18.18.526.528 I slot print_timing: id  0 | task 1464 |        eval time =      28.45 ms /     2 tokens (   28.45 ms per token,    35.15 tokens per second)
18.18.526.529 I slot print_timing: id  0 | task 1464 |       total time =    1132.49 ms /   698 tokens
18.18.526.531 I slot print_timing: id  0 | task 1464 |    graphs reused =          1
18.18.526.570 I slot      release: id  0 | task 1464 | stop processing: n_tokens = 697, truncated = 0
18.18.774.354 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.966 (> 0.100 thold), f_keep = 0.964
18.18.774.475 I slot launch_slot_: id  0 | task 1468 | processing task, is_child = 0
18.19.908.745 I slot print_timing: id  0 | task 1468 | prompt eval time =    1105.79 ms /   696 tokens (    1.59 ms per token,   629.41 tokens per second)
18.19.908.753 I slot print_timing: id  0 | task 1468 |        eval time =      28.43 ms /     2 tokens (   28.43 ms per token,    35.18 tokens per second)
18.19.908.754 I slot print_timing: id  0 | task 1468 |       total time =    1134.21 ms /   698 tokens
18.19.908.756 I slot print_timing: id  0 | task 1468 |    graphs reused =          1
18.19.908.789 I slot      release: id  0 | task 1468 | stop processing: n_tokens = 697, truncated = 0
18.20.544.477 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 978143535468
18.20.544.599 I slot launch_slot_: id  0 | task 1472 | processing task, is_child = 0
18.25.742.795 I slot print_timing: id  0 | task 1472 | prompt eval time =    5169.30 ms /  2066 tokens (    2.50 ms per token,   399.67 tokens per second)
18.25.742.802 I slot print_timing: id  0 | task 1472 |        eval time =      28.85 ms /     2 tokens (   28.85 ms per token,    34.67 tokens per second)
18.25.742.803 I slot print_timing: id  0 | task 1472 |       total time =    5198.14 ms /  2068 tokens
18.25.742.805 I slot print_timing: id  0 | task 1472 |    graphs reused =          1
18.25.742.835 I slot      release: id  0 | task 1472 | stop processing: n_tokens = 2067, truncated = 0
18.26.375.810 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.982 (> 0.100 thold), f_keep = 0.991
18.26.375.917 I slot launch_slot_: id  0 | task 1476 | processing task, is_child = 0
18.31.598.238 I slot print_timing: id  0 | task 1476 | prompt eval time =    5193.58 ms /  2085 tokens (    2.49 ms per token,   401.46 tokens per second)
18.31.598.245 I slot print_timing: id  0 | task 1476 |        eval time =      28.69 ms /     2 tokens (   28.69 ms per token,    34.85 tokens per second)
18.31.598.246 I slot print_timing: id  0 | task 1476 |       total time =    5222.27 ms /  2087 tokens
18.31.598.248 I slot print_timing: id  0 | task 1476 |    graphs reused =          1
