0.00.000.596 I srv  llama_server: initializing ...
0.00.010.944 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.011.579 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.014.913 I srv    load_model: loading model '/opt/hf-cache/hub/models--ggml-org--Qwen2.5-VL-3B-Instruct-GGUF/snapshots/5037fcf163dd95d1e41d1974465f0898ed108ca2/Qwen2.5-VL-3B-Instruct-Q4_K_M.gguf'
0.01.423.569 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.03.016.960 I cmn          init: llama threadpool init, n_threads = 12
0.03.090.813 W load_hparams: Qwen-VL models require at minimum 1024 image tokens to function correctly on grounding tasks
0.03.090.821 W load_hparams: if you encounter problems with accuracy, try adding --image-min-tokens 1024
0.03.090.821 W load_hparams: more info: https://github.com/ggml-org/llama.cpp/issues/16842

0.04.015.955 I srv    load_model: loaded multimodal model, '/opt/hf-cache/hub/models--ggml-org--Qwen2.5-VL-3B-Instruct-GGUF/snapshots/5037fcf163dd95d1e41d1974465f0898ed108ca2/mmproj-Qwen2.5-VL-3B-Instruct-f16.gguf'
0.04.048.816 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 4096, kv_unified = 'false'
0.04.048.962 W srv          init: --cache-idle-slots requires --cache-ram, disabling
0.04.053.457 I srv  llama_server: model loaded
0.04.053.467 I srv  llama_server: listening on http://127.0.0.1:8090
0.27.791.127 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
4.03.642.282 I slot print_timing: id  0 | task 388 |       total time =    2956.44 ms /  1416 tokens
4.03.642.284 I slot print_timing: id  0 | task 388 |    graphs reused =          1
4.03.642.315 I slot      release: id  0 | task 388 | stop processing: n_tokens = 1415, truncated = 0
4.03.894.503 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984485673170
4.03.894.612 I slot launch_slot_: id  0 | task 392 | processing task, is_child = 0
4.05.113.512 I slot print_timing: id  0 | task 392 | prompt eval time =    1195.98 ms /   734 tokens (    1.63 ms per token,   613.72 tokens per second)
4.05.113.518 I slot print_timing: id  0 | task 392 |        eval time =      22.87 ms /     2 tokens (   22.87 ms per token,    43.73 tokens per second)
4.05.113.520 I slot print_timing: id  0 | task 392 |       total time =    1218.85 ms /   736 tokens
4.05.113.521 I slot print_timing: id  0 | task 392 |    graphs reused =          1
4.05.113.549 I slot      release: id  0 | task 392 | stop processing: n_tokens = 735, truncated = 0
4.05.371.036 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.976 (> 0.100 thold), f_keep = 0.976
4.05.371.148 I slot launch_slot_: id  0 | task 396 | processing task, is_child = 0
4.06.590.615 I slot print_timing: id  0 | task 396 | prompt eval time =    1196.60 ms /   735 tokens (    1.63 ms per token,   614.24 tokens per second)
4.06.590.622 I slot print_timing: id  0 | task 396 |        eval time =      22.82 ms /     2 tokens (   22.82 ms per token,    43.83 tokens per second)
4.06.590.623 I slot print_timing: id  0 | task 396 |       total time =    1219.42 ms /   737 tokens
4.06.590.625 I slot print_timing: id  0 | task 396 |    graphs reused =          1
4.06.590.654 I slot      release: id  0 | task 396 | stop processing: n_tokens = 736, truncated = 0
4.07.129.989 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984488621510
4.07.130.098 I slot launch_slot_: id  0 | task 400 | processing task, is_child = 0
4.10.048.008 I slot print_timing: id  0 | task 400 | prompt eval time =    2894.77 ms /  1410 tokens (    2.05 ms per token,   487.09 tokens per second)
4.10.048.015 I slot print_timing: id  0 | task 400 |        eval time =      23.09 ms /     2 tokens (   23.09 ms per token,    43.30 tokens per second)
4.10.048.016 I slot print_timing: id  0 | task 400 |       total time =    2917.86 ms /  1412 tokens
4.10.048.018 I slot print_timing: id  0 | task 400 |    graphs reused =          1
4.10.048.048 I slot      release: id  0 | task 400 | stop processing: n_tokens = 1411, truncated = 0
4.10.577.271 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.984 (> 0.100 thold), f_keep = 0.982
4.10.577.383 I slot launch_slot_: id  0 | task 404 | processing task, is_child = 0
4.13.507.493 I slot print_timing: id  0 | task 404 | prompt eval time =    2907.07 ms /  1408 tokens (    2.06 ms per token,   484.34 tokens per second)
4.13.507.500 I slot print_timing: id  0 | task 404 |        eval time =      22.99 ms /     2 tokens (   22.99 ms per token,    43.50 tokens per second)
4.13.507.501 I slot print_timing: id  0 | task 404 |       total time =    2930.06 ms /  1410 tokens
4.13.507.503 I slot print_timing: id  0 | task 404 |    graphs reused =          1
4.13.507.533 I slot      release: id  0 | task 404 | stop processing: n_tokens = 1409, truncated = 0
4.13.905.292 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984495538388
4.13.905.398 I slot launch_slot_: id  0 | task 408 | processing task, is_child = 0
4.15.888.995 I slot print_timing: id  0 | task 408 | prompt eval time =    1960.60 ms /  1063 tokens (    1.84 ms per token,   542.18 tokens per second)
4.15.889.001 I slot print_timing: id  0 | task 408 |        eval time =      22.94 ms /     2 tokens (   22.94 ms per token,    43.59 tokens per second)
4.15.889.003 I slot print_timing: id  0 | task 408 |       total time =    1983.55 ms /  1065 tokens
4.15.889.004 I slot print_timing: id  0 | task 408 |    graphs reused =          1
4.15.889.037 I slot      release: id  0 | task 408 | stop processing: n_tokens = 1064, truncated = 0
4.16.285.830 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.980 (> 0.100 thold), f_keep = 0.978
4.16.285.941 I slot launch_slot_: id  0 | task 412 | processing task, is_child = 0
4.18.277.397 I slot print_timing: id  0 | task 412 | prompt eval time =    1968.47 ms /  1062 tokens (    1.85 ms per token,   539.50 tokens per second)
4.18.277.404 I slot print_timing: id  0 | task 412 |        eval time =      22.93 ms /     2 tokens (   22.93 ms per token,    43.60 tokens per second)
4.18.277.405 I slot print_timing: id  0 | task 412 |       total time =    1991.41 ms /  1064 tokens
4.18.277.407 I slot print_timing: id  0 | task 412 |    graphs reused =          1
4.18.277.438 I slot      release: id  0 | task 412 | stop processing: n_tokens = 1063, truncated = 0
4.19.028.304 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984500308294
4.19.028.411 I slot launch_slot_: id  0 | task 416 | processing task, is_child = 0
4.23.587.585 I slot print_timing: id  0 | task 416 | prompt eval time =    4535.98 ms /  1887 tokens (    2.40 ms per token,   416.01 tokens per second)
4.23.587.592 I slot print_timing: id  0 | task 416 |        eval time =      23.14 ms /     2 tokens (   23.14 ms per token,    43.21 tokens per second)
4.23.587.593 I slot print_timing: id  0 | task 416 |       total time =    4559.12 ms /  1889 tokens
4.23.587.595 I slot print_timing: id  0 | task 416 |    graphs reused =          1
4.23.587.626 I slot      release: id  0 | task 416 | stop processing: n_tokens = 1888, truncated = 0
4.24.345.161 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 0.985
4.24.345.271 I slot launch_slot_: id  0 | task 420 | processing task, is_child = 0
4.28.905.183 I slot print_timing: id  0 | task 420 | prompt eval time =    4536.73 ms /  1879 tokens (    2.41 ms per token,   414.17 tokens per second)
4.28.905.190 I slot print_timing: id  0 | task 420 |        eval time =      23.10 ms /     2 tokens (   23.10 ms per token,    43.30 tokens per second)
4.28.905.191 I slot print_timing: id  0 | task 420 |       total time =    4559.83 ms /  1881 tokens
4.28.905.193 I slot print_timing: id  0 | task 420 |    graphs reused =          1
4.28.905.226 I slot      release: id  0 | task 420 | stop processing: n_tokens = 1880, truncated = 0
4.29.304.559 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984510936081
4.29.304.669 I slot launch_slot_: id  0 | task 424 | processing task, is_child = 0
4.31.357.081 I slot print_timing: id  0 | task 424 | prompt eval time =    2029.49 ms /  1091 tokens (    1.86 ms per token,   537.57 tokens per second)
4.31.357.087 I slot print_timing: id  0 | task 424 |        eval time =      22.87 ms /     2 tokens (   22.87 ms per token,    43.72 tokens per second)
4.31.357.088 I slot print_timing: id  0 | task 424 |       total time =    2052.36 ms /  1093 tokens
4.31.357.090 I slot print_timing: id  0 | task 424 |    graphs reused =          1
4.31.357.119 I slot      release: id  0 | task 424 | stop processing: n_tokens = 1092, truncated = 0
4.31.758.647 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.981 (> 0.100 thold), f_keep = 0.974
4.31.758.757 I slot launch_slot_: id  0 | task 428 | processing task, is_child = 0
4.33.818.524 I slot print_timing: id  0 | task 428 | prompt eval time =    2036.84 ms /  1085 tokens (    1.88 ms per token,   532.69 tokens per second)
4.33.818.531 I slot print_timing: id  0 | task 428 |        eval time =      22.88 ms /     2 tokens (   22.88 ms per token,    43.71 tokens per second)
4.33.818.533 I slot print_timing: id  0 | task 428 |       total time =    2059.72 ms /  1087 tokens
4.33.818.534 I slot print_timing: id  0 | task 428 |    graphs reused =          1
4.33.818.569 I slot      release: id  0 | task 428 | stop processing: n_tokens = 1086, truncated = 0
4.34.609.092 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984515849425
4.34.609.214 I slot launch_slot_: id  0 | task 432 | processing task, is_child = 0
4.39.539.491 I slot print_timing: id  0 | task 432 | prompt eval time =    4907.07 ms /  1973 tokens (    2.49 ms per token,   402.07 tokens per second)
4.39.539.498 I slot print_timing: id  0 | task 432 |        eval time =      23.16 ms /     2 tokens (   23.16 ms per token,    43.19 tokens per second)
4.39.539.499 I slot print_timing: id  0 | task 432 |       total time =    4930.23 ms /  1975 tokens
4.39.539.501 I slot print_timing: id  0 | task 432 |    graphs reused =          1
4.39.539.532 I slot      release: id  0 | task 432 | stop processing: n_tokens = 1974, truncated = 0
4.40.327.013 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 0.991
4.40.327.125 I slot launch_slot_: id  0 | task 436 | processing task, is_child = 0
4.45.277.492 I slot print_timing: id  0 | task 436 | prompt eval time =    4927.21 ms /  1974 tokens (    2.50 ms per token,   400.63 tokens per second)
4.45.277.499 I slot print_timing: id  0 | task 436 |        eval time =      23.11 ms /     2 tokens (   23.11 ms per token,    43.28 tokens per second)
4.45.277.500 I slot print_timing: id  0 | task 436 |       total time =    4950.32 ms /  1976 tokens
4.45.277.502 I slot print_timing: id  0 | task 436 |    graphs reused =          1
4.45.277.535 I slot      release: id  0 | task 436 | stop processing: n_tokens = 1975, truncated = 0
4.45.905.195 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984527308391
4.45.905.305 I slot launch_slot_: id  0 | task 440 | processing task, is_child = 0
4.49.703.507 I slot print_timing: id  0 | task 440 | prompt eval time =    3775.11 ms /  1661 tokens (    2.27 ms per token,   439.99 tokens per second)
4.49.703.514 I slot print_timing: id  0 | task 440 |        eval time =      23.05 ms /     2 tokens (   23.05 ms per token,    43.39 tokens per second)
4.49.703.515 I slot print_timing: id  0 | task 440 |       total time =    3798.15 ms /  1663 tokens
4.49.703.517 I slot print_timing: id  0 | task 440 |    graphs reused =          1
4.49.703.547 I slot      release: id  0 | task 440 | stop processing: n_tokens = 1662, truncated = 0
4.50.330.995 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.989 (> 0.100 thold), f_keep = 0.989
4.50.331.105 I slot launch_slot_: id  0 | task 444 | processing task, is_child = 0
4.54.142.844 I slot print_timing: id  0 | task 444 | prompt eval time =    3788.68 ms /  1662 tokens (    2.28 ms per token,   438.68 tokens per second)
4.54.142.851 I slot print_timing: id  0 | task 444 |        eval time =      23.01 ms /     2 tokens (   23.01 ms per token,    43.47 tokens per second)
4.54.142.852 I slot print_timing: id  0 | task 444 |       total time =    3811.69 ms /  1664 tokens
4.54.142.854 I slot print_timing: id  0 | task 444 |    graphs reused =          1
4.54.142.884 I slot      release: id  0 | task 444 | stop processing: n_tokens = 1663, truncated = 0
4.54.742.810 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984536173739
4.54.742.919 I slot launch_slot_: id  0 | task 448 | processing task, is_child = 0
4.58.217.039 I slot print_timing: id  0 | task 448 | prompt eval time =    3450.97 ms /  1573 tokens (    2.19 ms per token,   455.81 tokens per second)
4.58.217.046 I slot print_timing: id  0 | task 448 |        eval time =      23.10 ms /     2 tokens (   23.10 ms per token,    43.30 tokens per second)
4.58.217.047 I slot print_timing: id  0 | task 448 |       total time =    3474.07 ms /  1575 tokens
4.58.217.049 I slot print_timing: id  0 | task 448 |    graphs reused =          1
4.58.217.080 I slot      release: id  0 | task 448 | stop processing: n_tokens = 1574, truncated = 0
4.58.820.786 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.986 (> 0.100 thold), f_keep = 0.985
4.58.820.890 I slot launch_slot_: id  0 | task 452 | processing task, is_child = 0
5.02.308.343 I slot print_timing: id  0 | task 452 | prompt eval time =    3464.40 ms /  1573 tokens (    2.20 ms per token,   454.05 tokens per second)
5.02.308.351 I slot print_timing: id  0 | task 452 |        eval time =      23.01 ms /     2 tokens (   23.01 ms per token,    43.46 tokens per second)
5.02.308.352 I slot print_timing: id  0 | task 452 |       total time =    3487.41 ms /  1575 tokens
5.02.308.354 I slot print_timing: id  0 | task 452 |    graphs reused =          1
5.02.308.383 I slot      release: id  0 | task 452 | stop processing: n_tokens = 1574, truncated = 0
5.02.915.583 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984544339239
5.02.915.692 I slot launch_slot_: id  0 | task 456 | processing task, is_child = 0
5.06.470.276 I slot print_timing: id  0 | task 456 | prompt eval time =    3531.57 ms /  1592 tokens (    2.22 ms per token,   450.79 tokens per second)
5.06.470.283 I slot print_timing: id  0 | task 456 |        eval time =      22.96 ms /     2 tokens (   22.96 ms per token,    43.56 tokens per second)
5.06.470.284 I slot print_timing: id  0 | task 456 |       total time =    3554.53 ms /  1594 tokens
5.06.470.286 I slot print_timing: id  0 | task 456 |    graphs reused =          1
5.06.470.317 I slot      release: id  0 | task 456 | stop processing: n_tokens = 1593, truncated = 0
5.07.080.144 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.989 (> 0.100 thold), f_keep = 0.988
5.07.080.252 I slot launch_slot_: id  0 | task 460 | processing task, is_child = 0
5.10.648.419 I slot print_timing: id  0 | task 460 | prompt eval time =    3545.14 ms /  1591 tokens (    2.23 ms per token,   448.78 tokens per second)
5.10.648.426 I slot print_timing: id  0 | task 460 |        eval time =      22.98 ms /     2 tokens (   22.98 ms per token,    43.52 tokens per second)
5.10.648.427 I slot print_timing: id  0 | task 460 |       total time =    3568.12 ms /  1593 tokens
5.10.648.429 I slot print_timing: id  0 | task 460 |    graphs reused =          1
5.10.648.463 I slot      release: id  0 | task 460 | stop processing: n_tokens = 1592, truncated = 0
5.11.089.029 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984552679319
5.11.089.142 I slot launch_slot_: id  0 | task 464 | processing task, is_child = 0
5.14.095.541 I slot print_timing: id  0 | task 464 | prompt eval time =    2983.33 ms /  1421 tokens (    2.10 ms per token,   476.31 tokens per second)
5.14.095.548 I slot print_timing: id  0 | task 464 |        eval time =      23.01 ms /     2 tokens (   23.01 ms per token,    43.46 tokens per second)
5.14.095.549 I slot print_timing: id  0 | task 464 |       total time =    3006.33 ms /  1423 tokens
5.14.095.550 I slot print_timing: id  0 | task 464 |    graphs reused =          1
5.14.095.580 I slot      release: id  0 | task 464 | stop processing: n_tokens = 1422, truncated = 0
5.14.530.036 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.988 (> 0.100 thold), f_keep = 0.987
5.14.530.145 I slot launch_slot_: id  0 | task 468 | processing task, is_child = 0
5.17.548.672 I slot print_timing: id  0 | task 468 | prompt eval time =    2995.49 ms /  1421 tokens (    2.11 ms per token,   474.38 tokens per second)
5.17.548.679 I slot print_timing: id  0 | task 468 |        eval time =      22.98 ms /     2 tokens (   22.98 ms per token,    43.51 tokens per second)
5.17.548.680 I slot print_timing: id  0 | task 468 |       total time =    3018.47 ms /  1423 tokens
5.17.548.681 I slot print_timing: id  0 | task 468 |    graphs reused =          1
5.17.548.710 I slot      release: id  0 | task 468 | stop processing: n_tokens = 1422, truncated = 0
5.17.717.624 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984559579565
5.17.717.732 I slot launch_slot_: id  0 | task 472 | processing task, is_child = 0
5.18.492.836 I slot print_timing: id  0 | task 472 | prompt eval time =     752.24 ms /   498 tokens (    1.51 ms per token,   662.02 tokens per second)
5.18.492.843 I slot print_timing: id  0 | task 472 |        eval time =      22.82 ms /     2 tokens (   22.82 ms per token,    43.83 tokens per second)
5.18.492.844 I slot print_timing: id  0 | task 472 |       total time =     775.05 ms /   500 tokens
5.18.492.846 I slot print_timing: id  0 | task 472 |    graphs reused =          1
5.18.492.878 I slot      release: id  0 | task 472 | stop processing: n_tokens = 499, truncated = 0
5.18.666.358 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.952 (> 0.100 thold), f_keep = 0.960
5.18.666.463 I slot launch_slot_: id  0 | task 476 | processing task, is_child = 0
5.19.445.299 I slot print_timing: id  0 | task 476 | prompt eval time =     755.66 ms /   503 tokens (    1.50 ms per token,   665.64 tokens per second)
5.19.445.306 I slot print_timing: id  0 | task 476 |        eval time =      23.12 ms /     2 tokens (   23.12 ms per token,    43.25 tokens per second)
5.19.445.307 I slot print_timing: id  0 | task 476 |       total time =     778.78 ms /   505 tokens
5.19.445.309 I slot print_timing: id  0 | task 476 |    graphs reused =          1
5.19.445.339 I slot      release: id  0 | task 476 | stop processing: n_tokens = 504, truncated = 0
5.20.061.530 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984561476194
5.20.061.644 I slot launch_slot_: id  0 | task 480 | processing task, is_child = 0
5.23.607.715 I slot print_timing: id  0 | task 480 | prompt eval time =    3522.98 ms /  1593 tokens (    2.21 ms per token,   452.17 tokens per second)
5.23.607.722 I slot print_timing: id  0 | task 480 |        eval time =      23.04 ms /     2 tokens (   23.04 ms per token,    43.40 tokens per second)
5.23.607.723 I slot print_timing: id  0 | task 480 |       total time =    3546.02 ms /  1595 tokens
5.23.607.725 I slot print_timing: id  0 | task 480 |    graphs reused =          1
5.23.607.756 I slot      release: id  0 | task 480 | stop processing: n_tokens = 1594, truncated = 0
5.24.211.839 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.982 (> 0.100 thold), f_keep = 0.984
5.24.211.950 I slot launch_slot_: id  0 | task 484 | processing task, is_child = 0
5.27.776.647 I slot print_timing: id  0 | task 484 | prompt eval time =    3541.70 ms /  1598 tokens (    2.22 ms per token,   451.20 tokens per second)
5.27.776.654 I slot print_timing: id  0 | task 484 |        eval time =      22.95 ms /     2 tokens (   22.95 ms per token,    43.57 tokens per second)
5.27.776.655 I slot print_timing: id  0 | task 484 |       total time =    3564.65 ms /  1600 tokens
5.27.776.657 I slot print_timing: id  0 | task 484 |    graphs reused =          1
5.27.776.689 I slot      release: id  0 | task 484 | stop processing: n_tokens = 1599, truncated = 0
5.28.368.258 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984569807545
5.28.368.372 I slot launch_slot_: id  0 | task 488 | processing task, is_child = 0
5.32.215.402 I slot print_timing: id  0 | task 488 | prompt eval time =    3823.96 ms /  1675 tokens (    2.28 ms per token,   438.03 tokens per second)
5.32.215.409 I slot print_timing: id  0 | task 488 |        eval time =      23.02 ms /     2 tokens (   23.02 ms per token,    43.45 tokens per second)
5.32.215.410 I slot print_timing: id  0 | task 488 |       total time =    3846.97 ms /  1677 tokens
5.32.215.411 I slot print_timing: id  0 | task 488 |    graphs reused =          1
5.32.215.441 I slot      release: id  0 | task 488 | stop processing: n_tokens = 1676, truncated = 0
5.32.806.601 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 0.989
5.32.806.715 I slot launch_slot_: id  0 | task 492 | processing task, is_child = 0
5.36.668.244 I slot print_timing: id  0 | task 492 | prompt eval time =    3838.53 ms /  1675 tokens (    2.29 ms per token,   436.37 tokens per second)
5.36.668.251 I slot print_timing: id  0 | task 492 |        eval time =      22.95 ms /     2 tokens (   22.95 ms per token,    43.57 tokens per second)
5.36.668.252 I slot print_timing: id  0 | task 492 |       total time =    3861.48 ms /  1677 tokens
5.36.668.254 I slot print_timing: id  0 | task 492 |    graphs reused =          1
5.36.668.285 I slot      release: id  0 | task 492 | stop processing: n_tokens = 1676, truncated = 0
5.37.258.573 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984578699141
5.37.258.690 I slot launch_slot_: id  0 | task 496 | processing task, is_child = 0
5.40.804.231 I slot print_timing: id  0 | task 496 | prompt eval time =    3522.47 ms /  1592 tokens (    2.21 ms per token,   451.96 tokens per second)
5.40.804.238 I slot print_timing: id  0 | task 496 |        eval time =      23.02 ms /     2 tokens (   23.02 ms per token,    43.44 tokens per second)
5.40.804.239 I slot print_timing: id  0 | task 496 |       total time =    3545.49 ms /  1594 tokens
5.40.804.241 I slot print_timing: id  0 | task 496 |    graphs reused =          1
5.40.804.276 I slot      release: id  0 | task 496 | stop processing: n_tokens = 1593, truncated = 0
5.41.394.807 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.988 (> 0.100 thold), f_keep = 0.984
5.41.394.924 I slot launch_slot_: id  0 | task 500 | processing task, is_child = 0
5.44.952.105 I slot print_timing: id  0 | task 500 | prompt eval time =    3534.11 ms /  1587 tokens (    2.23 ms per token,   449.05 tokens per second)
5.44.952.112 I slot print_timing: id  0 | task 500 |        eval time =      23.02 ms /     2 tokens (   23.02 ms per token,    43.44 tokens per second)
5.44.952.113 I slot print_timing: id  0 | task 500 |       total time =    3557.13 ms /  1589 tokens
5.44.952.114 I slot print_timing: id  0 | task 500 |    graphs reused =          1
5.44.952.147 I slot      release: id  0 | task 500 | stop processing: n_tokens = 1588, truncated = 0
5.45.310.225 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984586983003
5.45.310.338 I slot launch_slot_: id  0 | task 504 | processing task, is_child = 0
5.47.515.399 I slot print_timing: id  0 | task 504 | prompt eval time =    2182.10 ms /  1141 tokens (    1.91 ms per token,   522.89 tokens per second)
5.47.515.407 I slot print_timing: id  0 | task 504 |        eval time =      22.91 ms /     2 tokens (   22.91 ms per token,    43.65 tokens per second)
5.47.515.408 I slot print_timing: id  0 | task 504 |       total time =    2205.01 ms /  1143 tokens
5.47.515.410 I slot print_timing: id  0 | task 504 |    graphs reused =          1
5.47.515.441 I slot      release: id  0 | task 504 | stop processing: n_tokens = 1142, truncated = 0
5.47.871.764 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.985 (> 0.100 thold), f_keep = 0.984
5.47.871.887 I slot launch_slot_: id  0 | task 508 | processing task, is_child = 0
5.50.087.997 I slot print_timing: id  0 | task 508 | prompt eval time =    2193.12 ms /  1141 tokens (    1.92 ms per token,   520.26 tokens per second)
5.50.088.004 I slot print_timing: id  0 | task 508 |        eval time =      22.94 ms /     2 tokens (   22.94 ms per token,    43.60 tokens per second)
5.50.088.005 I slot print_timing: id  0 | task 508 |       total time =    2216.06 ms /  1143 tokens
5.50.088.006 I slot print_timing: id  0 | task 508 |    graphs reused =          1
5.50.088.039 I slot      release: id  0 | task 508 | stop processing: n_tokens = 1142, truncated = 0
5.50.792.641 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984592118895
5.50.792.754 I slot launch_slot_: id  0 | task 512 | processing task, is_child = 0
5.55.759.606 I slot print_timing: id  0 | task 512 | prompt eval time =    4943.65 ms /  1993 tokens (    2.48 ms per token,   403.14 tokens per second)
5.55.759.614 I slot print_timing: id  0 | task 512 |        eval time =      23.15 ms /     2 tokens (   23.15 ms per token,    43.20 tokens per second)
5.55.759.615 I slot print_timing: id  0 | task 512 |       total time =    4966.80 ms /  1995 tokens
5.55.759.617 I slot print_timing: id  0 | task 512 |    graphs reused =          1
5.55.759.648 I slot      release: id  0 | task 512 | stop processing: n_tokens = 1994, truncated = 0
5.56.464.571 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 0.991
5.56.464.681 I slot launch_slot_: id  0 | task 516 | processing task, is_child = 0
6.01.434.216 I slot print_timing: id  0 | task 516 | prompt eval time =    4946.38 ms /  1993 tokens (    2.48 ms per token,   402.92 tokens per second)
6.01.434.223 I slot print_timing: id  0 | task 516 |        eval time =      23.11 ms /     2 tokens (   23.11 ms per token,    43.28 tokens per second)
6.01.434.224 I slot print_timing: id  0 | task 516 |       total time =    4969.49 ms /  1995 tokens
6.01.434.226 I slot print_timing: id  0 | task 516 |    graphs reused =          1
6.01.434.257 I slot      release: id  0 | task 516 | stop processing: n_tokens = 1994, truncated = 0
6.01.812.841 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984603465112
6.01.812.949 I slot launch_slot_: id  0 | task 520 | processing task, is_child = 0
6.04.006.781 I slot print_timing: id  0 | task 520 | prompt eval time =    2170.87 ms /  1133 tokens (    1.92 ms per token,   521.91 tokens per second)
6.04.006.788 I slot print_timing: id  0 | task 520 |        eval time =      22.91 ms /     2 tokens (   22.91 ms per token,    43.66 tokens per second)
6.04.006.789 I slot print_timing: id  0 | task 520 |       total time =    2193.78 ms /  1135 tokens
6.04.006.791 I slot print_timing: id  0 | task 520 |    graphs reused =          1
6.04.006.822 I slot      release: id  0 | task 520 | stop processing: n_tokens = 1134, truncated = 0
6.04.378.261 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.984 (> 0.100 thold), f_keep = 0.984
6.04.378.376 I slot launch_slot_: id  0 | task 524 | processing task, is_child = 0
6.06.581.675 I slot print_timing: id  0 | task 524 | prompt eval time =    2180.34 ms /  1134 tokens (    1.92 ms per token,   520.10 tokens per second)
6.06.581.682 I slot print_timing: id  0 | task 524 |        eval time =      22.91 ms /     2 tokens (   22.91 ms per token,    43.65 tokens per second)
6.06.581.683 I slot print_timing: id  0 | task 524 |       total time =    2203.25 ms /  1136 tokens
6.06.581.685 I slot print_timing: id  0 | task 524 |    graphs reused =          1
6.06.581.720 I slot      release: id  0 | task 524 | stop processing: n_tokens = 1135, truncated = 0
6.07.009.662 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 984608612576
6.07.009.774 I slot launch_slot_: id  0 | task 528 | processing task, is_child = 0
6.09.247.876 I slot print_timing: id  0 | task 528 | prompt eval time =    2215.16 ms /  1164 tokens (    1.90 ms per token,   525.47 tokens per second)
6.09.247.883 I slot print_timing: id  0 | task 528 |        eval time =      22.89 ms /     2 tokens (   22.89 ms per token,    43.69 tokens per second)
6.09.247.884 I slot print_timing: id  0 | task 528 |       total time =    2238.05 ms /  1166 tokens
6.09.247.886 I slot print_timing: id  0 | task 528 |    graphs reused =          1
6.09.247.916 I slot      release: id  0 | task 528 | stop processing: n_tokens = 1165, truncated = 0
6.09.675.337 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.983 (> 0.100 thold), f_keep = 0.979
6.09.675.455 I slot launch_slot_: id  0 | task 532 | processing task, is_child = 0
6.11.919.164 I slot print_timing: id  0 | task 532 | prompt eval time =    2220.74 ms /  1160 tokens (    1.91 ms per token,   522.35 tokens per second)
6.11.919.170 I slot print_timing: id  0 | task 532 |        eval time =      22.92 ms /     2 tokens (   22.92 ms per token,    43.63 tokens per second)
